bib_fmt,source,rights,source_bib_num,access_profile_code,imprint,htid,rights_date_used,ht_bib_key,author,rights_reason_code,pub_place,responsible_entity_code,digitization_agent_code,description,lccn,oclc_num,content_provider_code,collection_code,title
BK,MIU,ic,990007058580106381,google,"Lippincott, c1976.",mdp.39015009574826,1976.0,705858.0,"Morgan, Arthur James, 1930-",bib,pau,umich,google,,76014855,2195689,umich,MIU,"Mental health & mental illness / Arthur James Morgan, Mabyl K. Johnston."
BK,COO,pd,6038320,google,"U.S. Dept. of Health Education and Welfare, Office of Human Development Services, Administration for Children, Youth and Families, [1978]",coo.31924105253953,1978.0,9141950.0,,bib,dcu,cornell,google,,,63047828,cornell,COO,"Serving school age children / editors, Donald J. Cohen ... [et al.]."
BK,MIU,ic,990007032460106381,google,"Basic Books, c1976.",mdp.39015006008299,1976.0,703246.0,"Korchin, Sheldon J.",bib,nyu,umich,google,,76002067,2006066,umich,MIU,Modern clinical psychology : principles of intervention in the clinic and community / Sheldon J. Korchin.
BK,COO,ic,750861,google,1977.,coo.31924001797814,1977.0,9195593.0,"Atkin, Julia Anne, 1951-",bib,nyu,cornell,google,,,4026933,cornell,COO,An information processing model of learning and problem solving / by Julia Anne Atkin.
BK,MIU,ic,990001791080106381,google,"University Press of America, c1978.",mdp.39015013437598,1978.0,179108.0,"Blasi, Anthony J.",bib,dcu,umich,google,,78100445,4083355,umich,MIU,"Toward an interpretive sociology / Anthony J. Blasi, Fabio B. Dasilva, Andrew J. Weigert."
BK,MIU,ic,990001756540106381,google,"Liberator Press, [c1978]",mdp.39015002633165,1978.0,175654.0,"Haywood, Harry, 1898-1985.",bib,ilu,umich,google,,77077464,3973428,umich,MIU,Black Bolshevik : autobiography of an Afro-American Communist / Harry Haywood.
BK,MIU,ic,990005803740106381,google,"Doubleday, 1973.",mdp.39015000249519,1973.0,580374.0,"Fairlie, Henry, 1924-1990.",bib,nyu,umich,google,,70186018,577910,umich,MIU,The Kennedy promise : the politics of expectation.
BK,MIEM,ic,b15731911,google,1978.,msu.31293104381326,1978.0,102521251.0,"Katz, Marsha.",bib,miu,msu,google,,,4622014,msu,MSU,Antecedents of coping behavior in a role conflict situation / by Marsha Katz.
BK,UMN,ic,002139847,google,"Foreign Policy Association, 1975.",umn.31951001847547g,1975.0,682533.0,"Morris, Richard Brandon, 1904-",bib,nyu,umn,google,,7526057   //r8,1738309,umn,UMN,America at 200 : essays / by Richard B. Morris and Henry F. Graff.
BK,UVA,ic,u452718,google,"Arno Press, 1975.",uva.x000283481,1975.0,102051613.0,"Ratzenhofer, Gustav, 1842-1904.",bib,nyu,virginia,google,,74025775,1144682,virginia,UVA,Die sociologische Erkenntnis : positive Philosophie des socialen Lebens / von Gustav Ratzenhofer.
BK,UC,ic,b176981603,google,"Johnson Reprint Corp., 1970.",uc1.b5240370,1970.0,11682365.0,"Cobb, Sanford H. 1838-1910.",bib,nyu,universityofcalifornia,google,,76105360,101891,universityofcalifornia,NRLF,The rise of religious liberty in America; a history. With a new introd. by Paul L. Murphy.
BK,MIU,ic,990014749580106381,google,Basic Books [1970],mdp.39015010775198,1970.0,1474958.0,"Glass, Bentley, 1906-2005.",bib,nyu,umich,google,,78116849 //r84,83410,umich,MIU,"The timely and the timeless; the interrelationships of science, education, and society, by Bentley Glass. Foreword by Ward Madden."
BK,MIU,ic,990001266090106381,google,Vintage Books [1972],mdp.39015004000991,1972.0,126609.0,"Watts, Alan, 1915-1973.",bib,nyu,umich,google,,72003410,320003,umich,MIU,The supreme identity; an essay on Oriental metaphysic and the Christian religion.
BK,MIU,ic,990004700520106381,google,"Published for the Organization of American Historians [by] University Press of Kentucky, 1970.",mdp.39015000572605,1970.0,470052.0,"Griffith, Robert, 1940-",bib,kyu,umich,google,,73119812//r85,110864,umich,MIU,The politics of fear: Joseph R. McCarthy and the Senate.
BK,MIU,ic,990031253460106381,google,"Corner House, 1973.",mdp.39015071648831,1973.0,3125346.0,"Stevens, Charles Emery, 1815-1893.",bib,mau,umich,google,,,13466934,umich,MIU,Anthony Burns : a history / Charles Emery Stevens.
BK,INU,ic,1859642,google,"Printed Editions, 1978.",inu.39000003078834,1978.0,765353.0,"Higgins, Dick, 1938-",bib,nyu,iu,google,,78009431,3912900,iu,INU,A dialectic of centuries : notes towards a theory of the new arts/ Dick Higgins.
BK,INU,ic,2034908,google,"Allyn and Bacon, c1976.",inu.39000007624708,1976.0,9251542.0,"Becker, Theodore Lewis.",bib,mau,iu,google,,76018889,2318166,iu,INU,"Un-vote for a new America : a guide to constitutional revolution / Ted Becker, narrative ; Paul Szep, cartoons ; with Dwight Ritter ; with comments by Walter Cronkite ... [et. al.]."
BK,MIU,ic,990002185450106381,google,"Peter Smith, 1978.",mdp.39015003513408,1978.0,218545.0,"White, Andrew Dickson, 1832-1918.",bib,mau,umich,google,v.1,,4088630,umich,MIU,A history of the warfare of science with theology in Christendom / by Andrew Dickson White.
BK,MIU,ic,990007113120106381,google,"University of Chicago Press, 1970]",mdp.39015000148356,1970.0,711312.0,"Kuhn, Thomas S. 1922-1996.",bib,ilu,umich,google,,79107472,93075,umich,MIU,"The structure of scientific revolutions, by Thomas S. Kuhn."
BK,PST,ic,a2246811,google,"Atheneum, c1973.",pst.32239001535059,1973.0,7068076.0,"Higham, John, 1937-",bib,nyu,psu,google,,,12875150,psu,PST,"Strangers in the land; patterns of American nativism, 1860-1925."
BK,MIU,ic,990006295130106381,google,"W. Morrow, 1972.",mdp.39015020697424,1972.0,629513.0,"Love, Edmund G.",bib,nyu,umich,google,,74180219//r79,298437,umich,MIU,"Hanging on; or, How to get through a depression and enjoy life, by Edmund G. Love."
BK,MIU,ic,990011432810106381,google,Russell & Russell [1970],mdp.39015015210068,1970.0,1143281.0,"Nowlin, William F. 1897-",bib,nyu,umich,google,,74081461 //r842,66652,umich,MIU,"The Negro in American national politics, by William F. Nowlin."
BK,UVA,ic,u370217,google,"Greenwood Press, 1976, c1952.",uva.x000131401,1976.0,102015390.0,"Royce, Josiah, 1855-1916.",bib,ctu,virginia,google,,76004496,2072763,virginia,UVA,"The religious philosophy of Josiah Royce / edited, with an introductory essay, by Stuart Gerry Brown."
BK,MIU,ic,990001330950106381,google,"Aspen Institute for Humanistic Studies, 1977.",mdp.39015025961270,1977.0,133095.0,,bib,nyu,umich,google,,,3758382,umich,MIU,Aspen Institute readings / edited by Martin Krasney ; with commentary on texts and authors by Sidney Hyman.
BK,MIU,ic,990099185100106381,google,"Folcroft Library Editions, 1978.",mdp.39076006936889,1978.0,9918510.0,"Herbart, Johann Friedrich, 1776-1841.",bib,pau,umich,google,,77021480 //r83,3168489,umich,UMDB,Outlines of educational doctrine / by John Frederick Herbart ; translated by Alexis F. Lange ; annotated by Charles de Garmo.
BK,WU,ic,428792,google,1978.,wu.89011024395,1978.0,5821993.0,"Brown, Roger L.",bib,wiu,wisc,google,,,5369922,wisc,WU,The effect of modeled rule violation on adherence to a previously learned task in adults / by Roger L[eRoy] Brown.
BK,PST,ic,a2171027,google,"The Publishers Agency, Inc. : under the auspices of the Association for the Study of Afro-American Life and History, c1976.",pst.000027328149,1976.0,9440607.0,,bib,pau,psu,google,v.6,,2664891,psu,PST,"The international library of Afro-American life and history / [editor-in-chief, Charles H. Wesley]."
BK,IEN,ic,1045386,google,Regnery [1970],ien.35556008783201,1970.0,6785262.0,"Croce, Benedetto, 1866-1952.",bib,ilu,northwestern,google,,71105123 //r842,63613,northwestern,NWU,History as the story of liberty. [Translated by Sylvia Sprigge]
BK,UC,pd,b2750038x,google,"The Board : For sale by the Supt. of Docs., U.S. G.P.O., 1974",uc1.31822005843602,1974.0,11420540.0,National Science Board (U.S.),bib,dcu,universityofcalifornia,google,,,"1352227,34250364",universityofcalifornia,UCSD,Science and the challenges ahead / report of the National Science Board
BK,WU,ic,1911369,google,International Universities Press [1974],wu.89037587771,1974.0,1685062.0,"Polanyi, Michael, 1891-1976.",bib,nyu,wisc,google,,74005420,866635,wisc,WU,Scientific thought and social reality; essays. Edited by Fred Schwartz.
BK,MIU,ic,990002924480106381,google,"Knopf, 1978.",mdp.39015031307526,1978.0,292448.0,"Weingarten, Violet.",bib,nyu,umich,google,,77075004,3120763,umich,MIU,Intimations of mortality / by Violet Weingarten.
BK,COO,ic,526314,google,1977.,coo.31924001323959,1977.0,9195392.0,"Balter, Robert, 1945-",bib,nyu,cornell,google,,,3552919,cornell,COO,The merchant in the classroom : the influence of bourgeois thought on American education / by Robert Balter.
BK,MIU,ic,990003337480106381,google,"Dial Press, 1970.",mdp.39015046456201,1970.0,333748.0,"Brock, William Ranulf.",bib,nyu,umich,google,,79111451,126999,umich,MIU,The evolution of American democracy [by] William R. Brock.
BK,MIU,ic,990000081900106381,google,"Hafner Press, 1973 [c1966]",mdp.39015002865098,1973.0,8190.0,"Copi, Irving M.",bib,nyu,umich,google,,72091932,600517,umich,MIU,Essays on Wittgenstein's Tractatus. Edited by Irving M. Copi and Robert W. Beard.
BK,UC,pdus,b11628868,google,"Rittenhouse Press, 1907- 1908",uc1.31970004346208,1976.0,101817441.0,"Brittain, Alfred",gfv,nyu,universityofcalifornia,google,,76005490,2074323,universityofcalifornia,UCI,"Women of early Christianity / by Alfred Brittain and Mitchell Carroll ; with an introd. by J. Cullen Ayre, Jr"
BK,UC,pd,3350351,google,"U.S. Govt. Print. Off., 1974.",uc1.a0000094250,1974.0,101710845.0,United States. Congress. House. Committee on Science and Astronautics.,bib,dcu,universityofcalifornia,google,,74602033,1055130,universityofcalifornia,SRLF,"Federal policy, plans, and organization for science and technology; interim staff report . . . Ninety-third Congress, second session . . ."
BK,UC,ic,b120356181,google,Cornell University Press [1970],uc1.b3923434,1970.0,1380504.0,"Adkins, A. W. H.",bib,nyu,universityofcalifornia,google,,76127774,100628,universityofcalifornia,NRLF,"From the many to the one; a study of personality and views of human nature in the context of ancient Greek society, values, and beliefs [by] A. W. H. Adkins."
BK,PST,ic,a10076,google,"Center for Chinese Research Materials, Association of Research Libraries, [1974?], [云南省教育厅], 1967.",pst.000024408202,1974.0,7072144.0,"Zhongguo gong chan dang. Zhong yang wei yuan hui,, 中国共产党. 中央委員会,",bib,dcu,psu,google,,,32079663,psu,PST,"Zhong gong zhong yang guan yu wu chan jie ji wen hua da ge ming wen jie xuan bian / Yunnan Sheng jiao yu ting bian.,中共中央关于无产阶级文化大革命文件选编 / 云南省教育厅编."
BK,MIU,ic,990099129340106381,google,"Merrill, c1979.",mdp.39076006118264,1979.0,9912934.0,"Cain, Sandra E.",bib,ohu,umich,google,,78071088,5103050,umich,UMDB,Sciencing : an involvement approach to elementary science methods / Sandra E. Cain and Jack M. Evans.
BK,MIU,ic,990013796320106381,google,"University of California Press, [1971]",mdp.39015013662617,1971.0,1875.0,"Arnheim, Rudolf.",bib,cau,umich,google,,71128585,130284,umich,MIU,Entropy and art; an essay on disorder and order.
BK,MIU,ic,990004301800106381,google,F.H. Revell Co. [1974],mdp.39015000298813,1974.0,430180.0,"Dobson, James C., 1936-",bib,nju,umich,google,,73023033,800667,umich,MIU,Hide or seek [by] James Dobson.
BK,MIU,ic,990007026100106381,google,"Hastings Center, Institute of Society, Ethics and the Life Sciences, c1976.",mdp.39015000302433,1976.0,702610.0,,bib,nyu,umich,google,,76005438,2074298,umich,MIU,"Science, ethics, and medicine / edited by H. Tristam Engelhardt, Jr. and Daniel Callahan."
BK,COO,ic,547078,google,1977.,coo.31924001363500,1977.0,9205663.0,"Hatch, Rebecca Powers, 1952-",bib,nyu,cornell,google,,,3719201,cornell,COO,The effects of praise on children's social responses / by Rebecca Powers Hatch.
BK,MIU,ic,990003004000106381,google,"AMS Press, [1979]",mdp.39015010849472,1979.0,300400.0,"Sanford, Charles L., 1920-",bib,nyu,umich,google,,76042791,4908104,umich,MIU,The quest for paradise : Europe and the American Moral imagination / Charles L. Sanford.
BK,UC,ic,b1455981x,google,"Bala Books, c1981.",uc1.32106005854044,1981.0,8314165.0,"Thompson, Richard L.",bib,nyu,universityofcalifornia,google,,81019842,7975666,universityofcalifornia,UCSC,Mechanistic and nonmechanistic science : an investigation into the nature of consciousness and form / Richard L. Thompson.
BK,INU,ic,2103914,google,"Quorum Books, c1988.",inu.39000009168670,1988.0,7987795.0,"Martin, William T., 1938-",bib,nyu,iu,google,,88003099,17546342,iu,INU,Motivation and productivity in public sector human service organizations / William T. Martin.
BK,WU,ic,1792241,google,"Roundtable Publishing, 1989.",wu.89058250812,1989.0,8369609.0,"Paen, Alex",bib,cau,wisc,google,,87062008,19537233,wisc,WU,Love from America : a newsman's account of efforts to aid hostages in Tehran / by Alex Paen ; written with James H. Brown.
BK,WU,ic,3710495,google,"D.T. Publishers, [198-]",wu.89058253618,1986.0,9701278.0,"M/Ric, 1892-",bib,nju,wisc,google,,86126448 //r953,13945669,wisc,WU,"Purging Americans to rid the world of nuclear and space weapons, and to raise the national average of the mental ability of Americans via new and valid political and economic systems, and an advanced culture / by M/Ric."
BK,MIU,ic,990000838860106381,google,"M. Dekker, c1979-1981.",mdp.39015002408402,1981.0,83886.0,,bib,nyu,umich,google,pt.6,79009524,5196894,umich,MIU,"Handbook of biological psychiatry / editor, Herman M. van Praag ; associate editors, Malcolm H. Lader, Ole J. Rafaelsen, Edward J. Sachar."
BK,MIU,ic,990012889490106381,google,"Ticknor & Fields, 1989.",mdp.39015014452273,1989.0,1288949.0,"Dardis, Tom.",bib,nyu,umich,google,,88029394,18560582,umich,MIU,The thirsty muse : alcohol and the American writer / Tom Dardis.
BK,MIU,ic,990008437000106381,google,"University of Wisconsin Press, 1987.",mdp.39015016925938,1987.0,843700.0,"Langbaum, Robert Woodrow, 1924-",bib,wiu,umich,google,,87040140,16526846,umich,MIU,The word from below : essays on modern literature and culture / Robert Langbaum.
BK,MIU,ic,990001681170106381,google,"Nichols Pub. Co., 1984.",mdp.39015006423720,1984.0,168117.0,"Wellin, Michael.",bib,nyu,umich,google,,83025065,10230758,umich,MIU,Behaviour technology : a new approach to managing people at work / by Michael Wellin.
BK,UVA,ic,u655669,google,"Collier Books, 1983.",uva.x000818798,1983.0,102078090.0,"LeShan, Lawrence L., 1920-",bib,nyu,virginia,google,,83007356,9464577,virginia,UVA,Einstein's space and Van Gogh's sky : physical reality and beyond / by Lawrence LeShan and Henry Margenau.
BK,WU,ic,1259294,google,"W.L. Bauhan, 1987.",wu.89058253485,1987.0,9701266.0,"Gillmore, Robert, 1946-",bib,nhu,wisc,google,,87028994,16870708,wisc,WU,Liberalism & the politics of plunder : the conscience of a neo- liberal / by Robert Gillmore.
BK,MIU,ic,990050567300106381,google,"Barron's Educational Series, Inc., 1987.",mdp.39015061012863,1987.0,5056730.0,"Claflin, Edward.",bib,nyu,umich,google,,87019325,16472664,umich,MIU,Sojourner Truth and the struggle for freedom / by Edward Beecher Claflin ; illustrations by Jada Rowland.
BK,MIU,ic,990005656270106381,google,"New Science Library ; Distributed in the United States by Random House, 1984.",mdp.39015015275483,1984.0,565627.0,"Walsh, Roger N.",bib,cou,umich,google,,84005482,10726736,umich,MIU,Staying alive : the psychology of human survival / Roger Walsh ; [forewords by Dalai Lama and Linus Pauling].
BK,MIU,ic,990009032180106381,google,"Harper & Row, c1987.",mdp.39015012829910,1987.0,903218.0,,bib,nyu,umich,google,,87045077,17215018,umich,MIU,The Modern presidency : from Roosevelt to Reagan / John Hart ... [et al.].
BK,MIU,ic,990000229350106381,google,"University Press of Virginia, [1980]",mdp.39076006180629,1980.0,22935.0,"Dusinberre, William, 1930-",bib,vau,umich,google,,79016096,5101102,umich,UMDB,"Henry Adams, the myth of failure / by William Dusinberre."
BK,UIU,ic,8167372,google,"University of Illinois Film/Video Center, [©1985]",uiug.30112120215477,1985.0,101815949.0,Illinois Video.,bib,ilu,illinois,google,,,13098862,illinois,UIUC,Extended rental video. Science and technology / Illinois Video.
BK,PST,ic,a1167966,google,"University Press of America, c1988.",pst.000014007422,1988.0,9815833.0,"Maier, Henry W.",bib,xxu,psu,google,,87031702,16984768,psu,PST,Three theories of child development / Henry W. Maier.
BK,IEN,ic,1090910,google,"Fawcett Columbine, 1987.",ien.35556017826843,1987.0,10614326.0,"Suarez, E. M.",bib,nyu,northwestern,google,,86032067,15016318,northwestern,NWU,"Sanity, insanity, and common sense / Rick Suarez, Roger C. Mills, Darlene Stewart."
BK,MIU,ic,990008248760106381,google,"Prentice-Hall, c1987.",mdp.39015012117159,1987.0,824876.0,"Cantor, Nancy.",bib,nju,umich,google,,86025536,14717553,umich,MIU,"Personality and social intelligence / Nancy Cantor, John F. Kihlstrom."
BK,MIU,ic,990001873820106381,google,"C.C. Thomas, c1982.",mdp.39015015274585,1982.0,187382.0,"Karp, David Allen, 1944-",bib,ilu,umich,google,,82005463,8345177,umich,MIU,Experiencing the life cycle : a social psychology of aging / by David A. Karp and William C. Yoels.
BK,MIU,ic,990010970760106381,google,"Chicory Blue Press, c1988.",mdp.39015032334826,1988.0,1097076.0,,bib,ctu,umich,google,,87072314,17830800,umich,MIU,A Wider giving : women writing after a long silence / edited & with an introduction by Sondra Zeidenstein.
BK,UC,ic,b167578224,google,"Harvard University Press, 1988.",uc1.b4967638,1988.0,930794.0,"Herrnson, Paul S., 1958-",bib,mau,universityofcalifornia,google,,88001888,17481310,universityofcalifornia,NRLF,Party campaigning in the 1980s / Paul S. Herrnson.
BK,MIU,ic,990002023050106381,google,"International Publishers, c1983.",mdp.39015062112514,1983.0,202305.0,"Aptheker, Herbert, 1915-2003.",bib,nyu,umich,google,,83007063,9413263,umich,MIU,American Negro slave revolts / by Herbert Aptheker ; with a foreword by John H. Bracey.
BK,MIU,ic,990008491370106381,google,"PSG Pub. Co., c1987.",mdp.39015012458587,1987.0,849137.0,,bib,mau,umich,google,,85028493,12944917,umich,MIU,"Massachusetts General Hospital handbook of general hospital psychiatry / edited by Thomas P. Hackett, Ned H. Cassem."
BK,MIU,ic,990006082200106381,google,"Fortress Press ; Scholars Press, c1985.",mdp.35112100069899,1985.0,608220.0,,bib,pau,umich,google,,83016327,9826152,umich,UMLAW,"The Bible in American law, politics, and political rhetoric / edited by James Turner Johnson."
BK,MIU,ic,990007607210106381,google,"Bantam, 1980, c1977.",mdp.39015035323925,1980.0,760721.0,"Pearce, Joseph Chilton.",bib,nyu,umich,google,,,6584761,umich,MIU,Magical child : rediscovering nature's plan for our children / Joseph Chilton Pearce.
BK,UC,ic,b168181678,google,"Basic Books, c1988.",uc1.b4420757,1988.0,945780.0,"Nathan, Richard P.",bib,nyu,universityofcalifornia,google,,88047668,18014533,universityofcalifornia,NRLF,Social science in government : uses and misuses / Richard P. Nathan.
BK,MIU,ic,990020537570106381,google,"Lexington Books, c1989.",mdp.39015017900336,1989.0,2053757.0,,bib,mau,umich,google,,89008315,19739356,umich,MIU,"Mental retardation and mental illness : assessment, treatment, and service for the dually diagnosed / edited by Robert J. Fletcher, Frank J. Menolascino."
BK,MIU,ic,990045131080106381,google,"University of Wisconsin Press, 1980 printing, c1971.",mdp.49015001299479,1980.0,4513108.0,"Winslow, C.-E. A. 1877-1957.",bib,wiu,umich,google,,79048055,9756831,umich,MIU,The conquest of epidemic disease : a chapter in the history of ideas / Charles-Edward Amory Winslow.
BK,UC,ic,b18149194,google,"Simon and Schuster, [1983] c1982",uc1.31822002403749,1982.0,309201.0,"Broad, William J",bib,nyu,universityofcalifornia,google,,82010583,8667573,universityofcalifornia,UCSD,Betrayers of the truth / by William Broad and Nicholas Wade
BK,MIU,ic,990018310900106381,google,"Viking, 1989.",mdp.39015015496246,1989.0,1831090.0,"Barry, John M., 1947-",bib,nyu,umich,google,,88040408,19850045,umich,MIU,The ambition and the power : Jim Wright and the will of the House / John Barry.
BK,IAU,ic,001029714,google,"Vector Pub. Co., [198?]",iau.31858001000243,1980.0,100806783.0,"Forbes, B. C., 1880-1954.",bib,iau,uiowa,google,,,26690385,uiowa,IAU,Men who are making America / by B. C. Forbes.
BK,INU,ic,2249415,google,"Chelsea House Publishers, c1989.",inu.39000004673161,1989.0,8566709.0,"Urban, Joan, 1950-",bib,nyu,iu,google,,88034614 /AC,18948705,iu,INU,Richard Wright / Joan Urban.
BK,MIU,ic,990006542980106381,google,"Routledge & Kegan Paul, 1985.",mdp.39015012963735,1985.0,654298.0,"Rifkin, Jeremy.",bib,mau,umich,google,,85002490,11917609,umich,MIU,Declaration of a heretic / Jeremy Rifkin.
BK,MIU,ic,990021694700106381,google,"PC International Press, c1989.",mdp.39015018525959,1989.0,2169470.0,"Farrakhan, Louis.",bib,pau,umich,google,,89219996,21337962,umich,MIU,Back where we belong : selected speeches / by Louis Farrakhan ; edited by Joseph D. Eure and Richard M. Jerome.
BK,INU,ic,2008129,google,"Random House, 1984.",inu.39000004145327,1984.0,7832071.0,"Schuman, David.",bib,nyu,iu,google,,83019169,9919692,iu,INU,"American government : the rules of the game / David Schuman, with Arthur A. Felts."
BK,MIU,ic,990034398240106381,google,"Scarecrow Press, 1985.",mdp.39015011363309,1985.0,3439824.0,"Lerner, Frederick Andrew, 1945-",bib,nju,umich,google,,85001874,11677718,umich,MIU,Modern science fiction and the American literary community / by Frederick Andrew Lerner.
BK,MIU,ic,990018343470106381,google,"Ablex Pub. Corp., c1989.",mdp.39015015507182,1989.0,1834347.0,,bib,nju,umich,google,,89031305,19457885,umich,MIU,Social interaction and the development of children's understanding / edited by Lucien Winegar.
BK,MIU,ic,990022100560106381,google,"General Hall, c1989.",mdp.39015018888910,1989.0,2210056.0,"Lyman, Stanford M.",bib,nyu,umich,google,,89080378,20481928,umich,MIU,"A sociology of the absurd / Stanford M. Lyman, Marvin B. Scott ; foreword by Rom Harré."
BK,COO,ic,1158683,google,"Chelsea House : [distributed by Scribner Book Companies], 1980.",coo.31924011845777,1980.0,11742572.0,"Morse, John T., Jr. 1840-1937.",bib,nyu,cornell,google,,80023357//r84,6708887,cornell,COO,"Thomas Jefferson / John T. Morse, Jr. ; introd. by Merill D. Peterson."
BK,MIU,ic,990009385940106381,google,"Doubleday, c1988.",mdp.39015013407500,1988.0,938594.0,"Goldwater, Barry M. 1909-1998.",bib,nyu,umich,google,,87038136,17353825,umich,MIU,"Goldwater / by Barry M. Goldwater, Jack Casserly."
BK,MIU,ic,990004825630106381,google,"Hackett Pub. Co., c1986.",mdp.39015011573907,1986.0,482563.0,"Scheffler, Israel.",bib,inu,umich,google,,85027288 //r86,14164681,umich,MIU,"Inquiries : philosophical studies of language, science, & learning / Israel Scheffler."
BK,MIU,ic,990007844220106381,google,"Prager, 1984.",mdp.39015008178652,1984.0,784422.0,"Rockman, Bert A.",bib,nyu,umich,google,,83024789,10230163,umich,MIU,The leadership question : the presidency and the American system / Bert A. Rockman.
BK,MIU,ic,990006990210106381,google,"Citadel Press, 1980.",mdp.39015001536419,1980.0,699021.0,"Denis, Christopher.",bib,nju,umich,google,,80012171,6087380,umich,MIU,The films of Shirley MacLaine / Christopher Paul Denis.
BK,MIU,ic,990003052850106381,google,"G. Braziller, 1982.",mdp.39015011257378,1982.0,305285.0,"Straus, Dorothea.",bib,nyu,umich,google,,81017971,7948004,umich,MIU,Under the canopy / Dorothea Straus.
BK,MIU,ic,990009132200106381,google,"Association of American Universities, 1988]",mdp.39015013517480,1988.0,913220.0,"Shattuck, John.",bib,dcu,umich,google,,,17960151,umich,MIU,"Government information controls : implications for scholarship, science and technology / by John Shattuck and Muriel Morisey Spence."
BK,MIU,ic,990003430470106381,google,"Wiley, c1984.",mdp.39015007040481,1984.0,343047.0,,bib,nyu,umich,google,v.1,83023443,10183519,umich,MIU,"Personality and the behavioral disorders / edited by Norman S. Endler, J. McVicker Hunt."
BK,UC,ic,b171528098,google,"Cherokee Pub. Co., 1980.",uc1.b4112475,1980.0,10058760.0,"McGill, Ralph, 1898-1969.",bib,gau,universityofcalifornia,google,,80066816,7029144,universityofcalifornia,NRLF,"The best of Ralph McGill : selected columns / [compiled] by Michael Strickland, Harry Davis, Jeff Strickland."
BK,MIU,ic,990001019680106381,google,"Viking Press, [1982]",mdp.39015009100275,1982.0,101968.0,"Wilkins, Roy, 1901-1981.",bib,nyu,umich,google,,81070185,8050513,umich,MIU,Standing fast : the autobiography of Roy Wilkins / Roy Wilkins with Tom Mathews.
SE,UIU,ic,1824907,google,University of the Pacific Philosophy Institute.,uiug.30112032542380,1980.0,505415.0,,bib,cau,illinois,google,v.15-16(1977-1980),64003335,1781824,illinois,UIUC,Pacific philosophy forum.
BK,MIU,ic,990007732690106381,google,"Harcourt Brace Jovanovich, [1983], ©1983",mdp.39015042984982,1983.0,773269.0,"Walker, Alice, 1944-",bib,cau,umich,google,,83008584,9557895,umich,MIU,In search of our mothers' gardens : womanist prose / by Alice Walker
BK,MIU,ic,990003256680106381,google,"Wayne State University Press, 1983.",mdp.39015005790079,1983.0,325668.0,"Yu, Beongcheon.",bib,miu,umich,google,,83014811,9785554,umich,MIU,The great circle : American writers and the Orient / Beongcheon Yu.
BK,UVA,ic,u123770,google,"Morrow, 1982.",uva.x000544473,1982.0,101877588.0,"Stern, Bert.",bib,nyu,virginia,google,,82006350,8345846,virginia,UVA,The last sitting / Bert Stern ; text with Annie Gottlieb.
BK,MIU,ic,"990044866990106381,990001906310106381",google,"Congdon & Weed : Distributed by St. Martin's Press, c1982.",mdp.39015012430362,1982.0,190631.0,"Baker, Russell, 1925-2019.",bib,nyu,umich,google,,82012534,8628636,umich,MIU,Growing up / Russell Baker.
BK,UC,ic,GLAD412427-B,google,"Simon and Schuster, c1986.",uc1.b4282081,1986.0,625998.0,"Young, Louise B.",bib,nyu,universityofcalifornia,google,copy 2,85022165,"12582913,214232575",universityofcalifornia,NRLF,The unfinished universe / Louise B. Young.
BK,MIU,ic,990001819390106381,google,"University of Alabama Press, c1981.",mdp.39015011348185,1981.0,181939.0,"Heslep, Robert D.",bib,alu,umich,google,,80023436,6734272,umich,MIU,The mental in education : a philosophical study / Robert D. Heslep.
BK,MIU,ic,990008255310106381,google,"Wiley, c1987.",mdp.39015058019210,1987.0,825531.0,,bib,nyu,umich,google,,86034026,15108629,umich,MIU,Contemporary topics in developmental psychology / edited by Nancy Eisenberg.
BK,UC,ic,b168340458,google,"Twayne Publishers, c1986.",uc1.b4445512,1986.0,835611.0,"Burk, Robert Fredrick, 1955-",bib,mau,universityofcalifornia,google,,86007693,13455134,universityofcalifornia,NRLF,"Dwight D. Eisenhower, hero & politician / Robert F. Burk."
BK,MIU,ic,990001001210106381,google,"Associated University Presses, c1981.",mdp.39015011607234,1981.0,100121.0,"Panitz, Esther L.",bib,nju,umich,google,,78075183,21714183,umich,MIU,The alien in their midst : images of Jews in English literature / Esther L. Panitz.
BK,MIU,ic,990006666070106381,google,"Harrington Park Press, c1985.",mdp.39015043786105,1985.0,666607.0,,bib,nyu,umich,google,,84019276,11187915,umich,MIU,"Women changing therapy : new assessments, values, and strategies in feminist therapy / edited by Joan Hamerman Robbins, Rachel Josefowitz Siegel."
BK,MIU,ic,990001214880106381,google,"Jonathan David, c1982.",mdp.39015029510784,1982.0,121488.0,"Brin, Herb.",bib,nyu,umich,google,,81015256,7837701,umich,MIU,Ich bin ein Jude : travels through Europe on the edge of savagery / by Herb Brin ; with a preface by Elie Wiesel.
BK,WU,ic,2951431,google,"Marion Boyars, 1993.",wu.89049799737,1993.0,7468158.0,"Green, Julien, 1900-1998.",bib,nyu,wisc,google,,93000656,27725471,wisc,WU,The war at sixteen : 1916-1920 / Julien Green ; translated by Euan Cameron.
BK,UVA,ic,u2640301,google,"Grove Weidenfeld, 1991.",uva.x004091595,1991.0,3170153.0,"Tytell, John.",bib,nyu,virginia,google,,,25496972,virginia,UVA,"Naked angels : Kerouac, Ginsberg, Burroughs / John Tytell."
